8548 27917
5848 6929 -192
2288 343 -495
3753 2653 393
2532 3720 137
6188 1828 -885
4436 2547 261
4799 2493 -255
5715 3806 -11
8301 7283 -335
5362 1777 -588
827 3991 843
6712 3754 484
3821 4481 -383
1391 3560 -666
3013 6571 150
6566 1512 -458
490 4407 -308
2838 421 365
3786 8361 783
6112 3105 -393
7478 2301 -832
7595 1905 -420
240 7753 -327
7104 2511 864
3635 4878 -842
5040 2344 -320
7077 6190 -301
7774 5080 -752
4095 2608 7
558 8235 -838
4960 194 524
6763 1160 -417
6570 1490 -539
6739 359 265
5812 111 9
3660 7055 -124
853 7720 -29
118 6317 898
4122 5455 474
278 4284 511
2732 5798 -302
7238 4598 -951
144 7614 238
6806 1229 -614
1971 6585 782
2536 5607 -696
4852 5018 520
5563 1312 109
85 2226 263
1183 3308 -852
1409 7106 49
4256 3776 -693
2430 3132 -210
6323 2304 250
5391 5224 359
3121 941 -520
8304 7866 677
7643 7423 923
1657 2671 -246
5651 7176 -462
3147 5096 779
4551 5744 -713
4556 4310 646
2296 2807 -845
1069 3694 -532
1044 6822 265
7574 2849 -299
7798 6607 -676
2314 5751 -597
5615 1019 -659
6605 1742 -419
7484 686 171
1656 3431 -769
694 6162 -624
5345 4323 285
1182 5630 -6
286 1157 256
1533 6634 979
5542 217 -170
5963 8530 -582
5752 1730 -493
2581 180 -485
5157 7769 77
513 5938 292
5966 7564 36
3336 4917 252
5179 7700 531
4112 5976 -210
806 6315 -325
3883 8311 177
981 687 148
2757 282 -410
6294 6454 -670
2623 2769 89
7841 8051 997
2742 1755 117
4154 6376 -143
6243 5363 910
5186 1710 -359
6026 5064 -960
3410 6695 364
3355 5049 324
8037 2102 -756
2987 3505 -259
516 230 223
3167 6319 -314
5423 1738 68
6009 2027 353
2369 1107 92
7853 2499 929
4200 6380 5
680 2182 -473
4400 7745 -463
5064 4937 -995
7816 821 408
4010 2638 125
829 7164 -877
6664 1922 645
2759 1840 11
2268 5436 657
4397 5380 -270
7381 660 -311
6914 5996 801
3174 2359 870
4661 3044 223
3153 2131 -551
240 4271 -843
6180 4306 424
6139 7683 876
3970 4885 -946
803 5170 106
2966 5528 -847
343 2922 328
6789 5506 -229
1902 321 128
8533 46 -661
2989 5979 242
5937 2005 325
3267 4478 -523
2357 2531 -468
3631 6400 -17
6049 7714 -783
8435 7583 844
2312 1331 788
5114 1836 448
273 1835 -512
4371 8251 864
7870 4868 171
1209 4598 -427
1842 5938 881
723 1349 -757
8264 4426 494
8065 3068 -277
5989 199 566
6337 6928 4
4740 6399 -997
2392 5663 528
553 2114 -491
7332 488 903
1352 8485 423
5442 8536 -56
3999 1419 777
7496 2803 105
3252 143 -88
3286 3618 -841
834 4944 743
2991 2886 -94
4571 2459 -912
4252 7279 274
1997 1793 -198
6345 5847 370
5928 2827 -846
4347 4029 44
6043 3287 633
632 1174 750
7762 713 536
7210 3342 22
2457 7458 907
2076 1463 -808
3656 3822 473
2490 5113 -937
6863 7397 299
2945 4822 -949
778 1502 -302
1664 6378 571
2389 1177 556
5524 472 589
391 1883 -88
3159 3610 -42
5479 173 376
5564 3396 -915
2679 4165 -641
4201 8370 514
266 2785 401
5689 660 -622
2901 6128 414
3989 7331 -364
1978 7409 -955
5338 1891 -286
1973 7604 -118
598 2966 884
7167 3964 -171
6610 2767 -380
2739 226 -452
3286 567 -609
1499 2620 57
577 7390 -778
6387 1181 -532
749 7575 809
1154 3568 316
8013 2506 -289
5247 698 -532
56 1308 -722
5794 6735 652
2064 8034 273
3910 3393 -475
8514 6596 -633
6243 4808 279
490 5264 -868
2246 2948 333
5180 6839 -899
4156 958 868
4719 3638 401
1388 6576 861
7340 5031 -533
2880 1992 330
1055 7148 -8
5536 4153 -985
7646 4377 -871
2157 760 -974
7043 5783 405
4778 6684 -767
6060 6234 -674
6195 2960 -121
6614 8394 -582
3732 8495 -96
5094 2965 -869
1249 7940 -218
6298 687 912
3204 6193 -321
930 104 812
5065 2708 -866
7131 8466 -324
6414 6754 829
5323 1499 20
4149 252 843
4707 1628 -518
6097 6946 -523
7092 4267 917
7274 2558 -311
6129 3517 -800
919 1926 -757
4896 1709 166
6794 5716 63
3450 2401 -973
2011 4186 382
7560 1415 -530
8007 7426 -454
853 408 582
1205 2752 -507
7124 1369 -604
4225 1219 225
3297 4145 -188
382 1384 -280
3516 6970 -978
5078 2988 -238
4276 3601 -312
6180 1982 -157
3801 3423 826
5564 2820 104
1421 1876 -927
7227 2766 -335
5765 4948 -359
7903 5150 964
7329 261 200
4996 1834 -438
6433 1465 -421
4761 8150 362
6335 7044 148
4080 6136 -772
3142 2693 662
2775 603 938
5236 4208 318
1248 5795 645
3507 1967 501
3088 2826 -425
7823 8528 905
603 6867 -695
2740 2577 878
2418 5169 558
4749 760 515
833 2434 827
2466 2512 -900
6145 4545 561
7219 7811 -722
7748 2650 508
4825 3517 368
3356 8501 -227
4123 8477 672
1181 7061 -295
6723 5990 829
2733 8322 741
5837 2790 -129
8375 4188 215
1562 670 -326
512 6967 385
4034 4602 406
5481 5100 450
1959 1615 151
7695 5662 238
1833 7291 -809
795 7458 685
4353 3200 -588
2831 3986 -285
4096 8262 -585
2241 605 195
4487 4045 -766
7080 4583 -907
635 6036 133
3444 7869 648
3464 8430 346
1659 6977 530
3170 6746 22
796 8208 263
4273 2774 351
6889 2889 -872
1900 1002 275
573 2758 348
4803 3329 -219
4212 6737 183
5944 4171 -208
5718 5148 376
3638 868 611
4152 3887 107
6532 4775 10
7982 7174 741
2085 5555 -969
2010 6000 -930
5146 6152 916
7374 7181 -48
890 875 -828
8094 1953 -933
3536 7910 -223
2553 935 511
2633 2032 425
6767 3816 661
2284 5594 -37
2883 433 338
513 4903 -337
4369 1492 975
430 1408 796
1446 5790 535
219 7432 -309
1761 8061 -238
5062 1494 -217
8438 6155 -765
1884 4610 -617
5657 37 147
4728 847 362
4195 4707 152
7488 6374 -248
4230 2895 -244
987 583 939
5671 7280 947
1931 1869 -969
486 5172 -586
7768 895 -954
3224 729 958
3086 776 -972
1585 4149 -977
5336 6201 893
2813 8409 224
7501 1095 763
4428 5567 -721
7330 6429 -234
2093 8511 -503
2203 4616 540
6336 3885 631
5546 5088 -226
6326 450 -98
6186 8307 963
4684 7612 -429
7117 5726 -833
7587 4136 -456
5453 3092 -20
8164 5846 380
2508 1179 920
2583 378 99
3609 1743 -847
331 3251 -490
7730 2279 -950
964 97 -451
6536 7520 728
3910 2572 -735
7386 2829 -184
6145 146 680
2491 2141 845
7648 7393 901
6708 6123 412
6784 599 -2
4729 8185 330
1635 6441 330
794 4674 285
5819 5392 -990
1651 8319 -94
5276 7890 -396
757 4003 756
392 1144 87
1948 3647 382
3938 6827 594
974 3515 906
711 6814 -249
3512 3897 484
5408 7755 -312
3979 4938 -30
1150 722 695
8071 181 -722
6000 319 -633
4450 7265 -173
546 1253 -912
1751 4074 -181
394 607 -403
3888 7773 726
1573 4132 -228
1100 5204 72
4444 8022 -947
6023 4682 436
998 4547 -558
2486 6688 631
7220 1144 -40
3571 575 -504
4592 7545 160
1690 8194 827
6858 4456 443
1626 3618 -699
3232 935 -30
4907 4806 132
4344 1749 -411
4227 7905 -272
1855 226 -444
5257 7500 -450
5679 8349 715
6000 1913 803
7710 3785 718
1786 1965 193
8082 7658 913
7387 7980 596
1265 6955 -363
4892 2346 72
5222 3894 686
8217 1089 440
8383 7562 -615
6623 5021 -970
414 1886 -917
3310 6350 818
7045 6173 590
6451 3138 349
3390 1153 -469
3348 8349 -736
7627 393 301
4184 1862 437
2112 5004 -426
3148 172 -295
6878 4917 785
2802 2962 421
4840 4357 -527
709 3252 644
473 3315 397
4960 5625 -608
3535 132 222
4851 1011 682
6863 3319 -158
1547 2579 -277
1095 6644 22
6631 4107 -778
6134 1789 62
6044 1072 -395
7336 4594 -978
3033 2089 605
3829 6079 137
217 6438 113
2763 2205 399
5286 2199 -487
2625 6668 -667
4940 7848 226
2867 2085 -581
6932 2823 533
3400 2887 -219
5702 2467 798
1578 5636 -923
1649 7779 568
96 3644 910
2026 2574 806
5183 7175 -324
5991 2439 -159
1751 2834 657
6271 38 -216
5036 6071 795
404 3371 778
3263 5784 524
5190 8124 -232
801 3137 -690
6439 5590 816
5810 4264 589
8544 2058 -921
3696 3658 929
1500 2572 -50
7428 1787 249
3820 3145 602
4515 2376 133
4099 3972 511
8060 4496 119
830 4668 60
3793 2625 -414
7850 5661 -445
3118 6939 -334
1188 7963 151
2186 6389 -534
6423 3654 -772
3214 3954 381
7937 2187 -202
7346 3770 -161
5074 5218 3
4555 7682 -598
6750 1439 75
8295 4621 547
2689 4974 967
4562 4093 57
4583 1733 3
6809 80 -198
6132 8028 928
4583 3123 227
7335 3925 123
2916 8457 357
5115 746 -978
7447 6447 834
4086 2335 989
1044 230 86
5830 6085 -502
7182 7461 607
650 186 -943
3524 934 -7
137 3195 56
3951 2732 -59
4563 4570 915
710 2685 -143
4770 1833 620
7397 2427 -994
6142 521 345
2915 1186 968
7305 98 -730
7791 1661 -258
3707 3968 6
3180 5013 532
1284 7499 806
1910 564 -609
6102 4782 452
6477 2851 -594
3613 8343 838
1489 4775 -417
5083 1265 -962
4964 7547 -192
2880 374 -543
5015 4854 -325
3928 2752 810
7494 6256 868
8318 6748 -216
1088 7481 355
1259 4079 -849
4788 3645 -97
3706 5892 868
7566 5751 -35
2172 5296 -40
1970 1217 -732
7620 6376 265
5826 2371 692
1056 7429 46
654 7649 -37
3124 6919 -301
7896 6003 131
929 4522 -581
7072 7150 -341
7921 6827 348
2036 2269 -225
7020 5586 961
2727 2330 -836
3701 2627 873
7813 3386 586
5721 4714 -196
4635 7034 -120
3017 6461 261
7596 6534 -338
6721 6352 -33
3745 7192 769
1072 2605 693
4181 1443 -663
6050 7295 -475
6091 8541 -409
3319 7482 -168
6624 5618 -653
2422 2402 -152
3436 2551 397
5437 5709 -113
6766 862 -829
3154 2564 -970
6551 198 220
1900 5091 -237
892 3511 -241
1637 6449 997
7425 1063 778
2011 7011 816
6163 6548 516
44 4662 -850
8262 7007 -614
942 3137 -521
375 676 275
193 2801 206
1996 7230 402
7683 5387 -770
1667 8348 434
8065 2132 107
194 5187 854
7737 3215 -899
2308 364 243
8019 8011 -430
4472 2203 -24
7521 1240 523
1411 5458 669
2999 7903 -677
2415 8149 -659
3261 7630 -262
4830 3865 -192
2408 133 -161
685 6743 -156
5895 1709 11
181 7729 380
2035 4150 371
2254 6194 947
8535 5800 816
5631 3713 48
5998 2233 -201
6759 4354 -2
7000 4790 956
1701 7785 553
5789 7829 -131
4485 1258 -868
4617 5194 182
2883 3173 -78
4784 3201 480
6371 4426 -324
4037 4172 -719
3862 7909 -976
1719 6054 -375
7162 5119 -89
553 295 -1
532 8026 746
387 778 144
2921 2263 -990
7768 4399 45
2903 78 261
7831 209 -764
2573 5567 53
8305 4576 -628
5747 2560 271
3398 2010 -85
275 4404 -854
7667 1466 -298
5087 3487 627
4826 6672 907
1749 7430 324
7057 1784 -179
8066 129 619
688 347 995
823 3954 518
2498 8076 -505
5362 764 831
4861 8101 280
6350 5507 -554
3285 3297 920
2841 3525 -48
6565 8365 -216
7101 4097 763
7998 4600 -819
4628 3700 -140
5323 7225 -975
6590 3602 282
6220 2637 918
631 793 -754
5722 4470 120
7513 6398 6
4971 3283 -959
1922 5385 130
3112 5906 -657
6024 3279 -456
7632 116 -714
7368 1655 -83
8195 7963 -16
4345 7584 338
4712 4151 442
6877 1350 871
2843 7794 476
4819 2021 701
2959 3198 843
4849 7709 -1
6682 921 951
6576 209 788
7211 3642 -390
6573 7329 -535
5490 3347 590
2530 2839 70
2016 1537 754
4789 1853 934
7116 258 -378
6215 5946 451
955 4994 -544
1170 1469 -349
8056 8358 231
4682 5919 -47
7026 1010 972
5284 7404 -653
6125 2906 897
8385 416 165
7145 3094 -903
5509 7588 -615
7080 2346 640
2048 579 244
4728 4780 111
6939 39 33
3597 5879 -516
4759 5112 774
7997 6001 33
224 2748 110
4665 8295 -614
6190 6901 550
754 7879 -147
7854 6839 -486
7448 4456 -68
4445 402 103
1415 658 921
7359 5086 -551
1150 118 -887
2328 1684 334
5621 6979 14
1579 3038 95
6050 8436 382
2293 8142 -323
1823 6414 502
7955 985 -31
1967 6051 -494
5373 4157 -417
3091 7585 935
325 6116 -760
6197 2084 723
5424 3296 -845
5910 7763 10
5342 4995 158
2012 7503 -956
5529 5454 661
2757 4175 -211
4622 4732 880
5421 5405 872
4493 6710 112
7511 7076 412
4541 1150 987
4963 5352 -742
1650 3603 -543
1756 6209 -824
2036 3254 99
15 5423 911
2021 1923 -463
6087 1592 -567
5693 5852 -671
8167 1271 -12
5684 6202 -175
1159 4261 173
902 5159 -285
1691 1188 -33
6044 8530 114
6419 2155 690
3309 3249 616
1095 5453 947
4606 5956 -97
7676 7706 276
7091 5977 380
231 4998 -519
5175 8439 79
4382 2579 -120
3228 1003 724
3795 8336 -125
3898 215 566
2831 3609 537
1069 2707 58
7074 3030 115
7050 4032 -275
6809 7734 -238
6669 7804 -746
781 3101 120
7870 5674 994
1047 8052 -121
472 7128 -589
7671 7983 537
5128 5138 -779
8263 5075 326
1784 1631 -594
5321 1005 238
4424 2284 481
6283 7163 -855
5702 4595 -560
7936 3328 -217
5583 1215 -18
6487 2671 -689
5454 1969 -227
3626 6916 855
5803 8349 -927
25 985 -640
1928 6300 172
4489 985 407
792 3539 199
1832 432 -60
3616 473 857
4576 5956 220
7862 2178 -478
7950 4607 -495
4419 5291 -290
2376 5565 608
4996 442 -482
8318 6229 37
7024 7430 -746
8112 5006 -667
7553 7082 -84
256 5943 -371
4829 1556 46
6597 3881 -74
5300 2859 958
2405 7281 -34
3387 4634 952
484 658 -854
7140 1496 -951
5608 7792 -936
2078 3773 304
2981 8292 -546
8548 6329 783
7567 5449 -96
4304 3132 846
7807 6258 -512
7424 7265 813
6951 1927 -784
2656 2845 -34
5570 8147 -771
5726 1946 830
6919 5003 -795
6115 511 979
4417 7721 877
7850 4051 -608
8374 4115 333
5976 5851 -422
5958 5270 -604
6276 2150 413
6102 1698 655
8318 4861 280
1749 7917 -116
7605 586 -411
2136 2031 221
6406 1647 -581
7343 4107 779
2092 97 357
4237 6592 541
8096 4008 -307
5505 8236 -907
8099 7663 -763
4008 4185 458
5809 7887 -673
3408 812 -158
8388 7553 -487
2117 7468 557
8512 3478 -13
7091 2537 -66
4604 2034 50
593 97 -289
3822 6668 854
6488 8349 618
1877 4612 655
2516 7818 233
2963 2516 -678
83 2394 -538
4426 734 -884
797 4396 -928
3219 5706 -460
8068 232 324
535 3011 -614
6432 2773 953
2154 2687 148
474 6122 580
6793 1280 143
5001 3310 -962
5914 2004 936
6983 3048 -424
394 407 598
8239 5320 -451
6878 8055 294
3775 64 426
740 5017 288
1985 4913 334
2238 2826 -341
1084 330 -977
7486 6719 860
4532 1027 -52
3561 4289 798
2134 6619 -873
4593 4718 -821
8000 3715 42
4704 4875 684
4726 8153 -489
1786 6239 -494
5939 3739 993
1367 1702 -571
5032 8134 663
4570 2785 -1000
982 7206 -236
3693 5437 -340
3627 735 -575
800 542 -545
6301 992 802
4444 2637 -891
1636 2052 509
760 2315 534
3437 3994 -968
7484 4091 869
3928 6184 358
3142 3325 -578
7622 7671 -303
134 7518 -205
7767 5732 -999
1618 6337 289
64 5109 999
1552 1000 -675
5019 2532 -731
6082 6651 -535
4803 4496 688
3357 1988 -275
5644 6112 -852
2454 1607 418
5388 2649 6
4116 4763 -25
2337 138 12
6229 5419 555
6427 1756 -455
2174 5846 722
6824 6877 -379
5477 3875 240
6442 3391 311
4593 7952 401
4063 1873 -829
2843 548 930
7062 8174 -567
2236 152 -501
6983 5513 977
1116 7995 230
5496 4473 528
3304 3954 623
4964 2735 703
6782 3694 -335
3313 3574 330
5360 872 178
797 5688 593
6892 7832 -872
7496 5809 -142
1839 2702 195
1445 3912 862
4882 6845 935
2207 2682 207
5214 1366 -347
98 1808 653
2741 8115 103
6266 5858 129
8470 2682 -603
8225 6617 -639
3890 7032 493
196 7122 144
2308 8177 -732
5858 968 729
3821 7788 -694
4599 2651 -884
3962 8463 829
4907 6438 -829
2698 5400 -822
7827 3466 -609
6203 2565 -984
6947 4652 -477
4965 85 55
2280 4314 608
6078 391 -716
113 1658 -564
84 6114 -364
3830 5030 177
8284 3664 -54
959 3990 -788
1772 3638 844
628 1759 131
508 2710 649
200 77 784
3634 5751 823
3276 454 400
4052 1678 393
8036 118 662
2296 7313 685
1863 2561 -338
1475 598 330
6732 7917 19
2859 6005 -861
7234 6704 -62
5711 2159 -828
6584 1218 -380
3042 5448 428
3873 702 487
3246 5301 416
5855 7013 -247
8285 7301 660
1245 790 336
2701 7691 -639
7733 902 531
7595 4201 -462
5427 3696 850
1936 8499 -410
1762 1813 -302
6487 5795 222
4898 1143 57
5106 3555 -828
6241 4052 -719
7954 8335 -965
2894 6269 -135
5248 2975 809
8480 3704 -501
660 3117 855
6535 4042 -705
7991 2143 -11
7400 7643 -163
7632 5624 -400
7779 184 -104
3792 5835 -113
1651 6121 -251
1848 4424 274
918 3099 -771
2416 6004 -502
2097 3929 530
2251 4256 -852
5600 7359 923
223 1938 662
5865 6942 -309
4172 835 154
2819 4412 265
7067 2368 875
3471 6513 400
7536 1388 527
1207 1785 814
7750 2556 -23
4610 503 219
2174 7816 751
2480 1093 124
6491 3046 421
5036 6033 -778
5128 602 867
7951 2809 -198
7205 2714 554
7211 7766 492
1268 7554 -75
4591 4482 -721
2120 404 -376
609 1044 -897
4735 4896 178
3380 3134 132
3685 1436 -769
5836 5353 -936
2025 3925 286
5216 4944 -386
8233 1033 -650
165 436 -897
7838 8051 -976
6796 5978 -172
420 7406 994
5715 6848 452
4181 2301 -475
2632 1540 -388
1467 3727 -744
2562 1960 135
4505 5062 659
2821 6225 -736
7162 7117 921
4221 5592 -41
2320 6460 320
5623 3759 -45
6131 1150 -933
6436 3212 184
1493 3608 -674
1720 5398 -398
7123 728 841
6390 952 -583
2781 2529 969
37 2858 -501
8529 7354 -968
7523 7285 -475
1059 1130 -719
8195 5970 219
7116 2626 -655
7373 2343 -42
6124 7669 630
6975 3975 337
2052 6194 547
384 7989 -393
4932 4711 880
3437 8210 401
7874 1572 -584
7835 3686 440
4636 3618 -472
1849 4307 257
1822 2838 799
189 4749 50
3635 3218 842
4542 551 -229
6111 2671 621
6529 2748 -428
5833 5106 -267
6711 666 -134
3655 4659 860
6994 545 577
4535 6870 -511
3687 913 -39
3447 5578 931
8389 4453 -307
6036 2586 -322
5992 102 -376
7352 7484 331
6516 1094 -193
7056 4193 -389
7158 259 370
6029 3870 182
4676 1642 943
5178 8488 -477
5200 5861 422
963 1521 477
513 6958 813
2556 3529 951
5081 3635 -585
1747 4171 -218
5483 4082 190
4122 897 127
2630 1434 -529
670 5677 407
6927 4213 769
8529 1650 -876
1359 3147 71
5170 8064 -121
5949 7573 -652
3059 8456 -102
5101 7353 -782
7399 797 299
1063 5897 297
3082 933 452
5129 5508 717
999 6902 440
129 4775 974
1066 7816 101
429 1026 -934
6314 2497 -31
928 4241 948
6825 2962 476
5582 1944 -461
684 1727 381
3498 6396 -145
7006 2418 -626
2324 5099 -424
3514 788 99
1037 641 -621
4430 3199 -913
5124 7343 -132
1882 203 -885
2707 72 -490
5207 6642 -700
8431 2106 -884
8048 1149 973
4442 4186 -536
58 3848 -679
4063 1988 -691
1998 6143 84
1404 2883 611
7253 6234 718
991 7714 -12
3029 1411 99
6008 1318 341
6284 5894 -470
4288 7495 -977
6616 772 443
2558 5627 -57
5369 3307 -251
1085 2180 115
360 2420 393
6665 1067 -586
4074 8118 600
472 197 657
3591 4065 225
697 2652 -933
7873 4710 675
2739 6449 36
5479 5577 201
7039 5012 470
4369 2949 564
2522 3160 480
5044 4375 -134
2434 66 -145
7058 1375 699
4814 6881 139
6078 5538 56
7814 6771 -748
7385 2284 349
441 709 -145
7876 1861 -284
5766 6856 -938
864 393 -491
4779 6325 -431
4652 5501 214
6998 3828 -671
6081 7947 405
5717 2344 -241
7856 8491 939
6921 7550 107
1841 7867 939
841 6201 -726
7346 6653 -113
1666 8407 -278
7196 2130 627
684 2806 698
1540 501 586
6314 2448 526
4417 6549 109
668 3185 -197
1369 6275 -305
4371 825 -173
6510 85 42
2456 2562 -533
639 6946 313
2188 312 310
2267 6861 132
7056 4268 141
376 4185 -67
449 1928 -514
1815 8239 -711
8290 781 543
3389 561 -348
2674 845 -98
6861 5377 268
6422 8335 -148
4419 6916 825
4279 454 356
8385 6311 110
4459 8311 -239
7235 7999 336
4860 8437 865
7557 5727 23
6915 2009 662
3384 8044 -923
3874 3472 886
4988 1525 705
3616 7914 -527
6750 3811 -932
7744 2967 58
1788 492 452
6519 3097 150
4412 3899 668
5384 3717 274
3362 3989 277
777 6265 -48
4678 3675 442
1767 917 -119
3666 280 -563
1305 1115 -525
2950 2350 680
4492 4186 869
7074 3717 470
4358 6910 944
1221 1922 -906
6160 3076 599
4799 4773 -322
3952 96 -337
4331 4720 390
1514 7921 393
7699 4042 550
2448 399 -832
7512 4154 983
7399 2247 -136
6574 5522 -617
827 5335 310
7856 7367 185
1840 5466 -421
8508 1180 -725
3878 3006 340
3337 1053 -994
3216 4978 861
5281 7127 985
8203 5036 804
374 3188 145
5518 7643 649
2967 430 -72
3431 4220 -544
6570 5680 26
1735 3733 165
4114 7062 -505
7180 6925 319
4113 3770 660
7793 3295 616
7251 5047 -276
5983 5185 -925
6575 1932 -913
2962 8128 -943
148 6852 -841
4613 1253 820
8268 1746 81
3377 2896 517
2596 751 675
1580 5921 -564
4453 2295 -27
2726 6727 -889
5584 7725 710
833 6624 -309
4083 4246 912
5562 3507 -392
2632 4846 -217
1374 4852 -180
1994 2451 -877
4482 5333 -560
5561 6791 -517
1965 2612 -408
1794 4680 13
4360 1067 972
487 1175 -569
508 3830 -246
8055 4666 -190
7787 202 -614
843 5917 411
2585 2985 -465
3632 8450 675
1489 1352 867
6359 550 -427
1768 5387 -909
8027 4429 500
3581 758 285
8510 8482 924
2529 722 857
1279 8044 -127
3299 2429 -171
8427 5394 -880
1835 7751 949
7742 5743 167
2576 7123 -893
4558 1246 -427
6000 2484 362
465 3229 387
3037 3736 898
8188 5244 -490
2658 1381 212
1448 661 373
5871 2610 318
1020 1068 -896
1292 6047 -913
4505 7086 -498
2260 1935 -172
4075 97 -863
5332 3845 443
7544 5919 -613
793 5228 484
8004 8046 920
625 710 -863
6661 7342 378
2880 3346 -601
4375 4527 -211
1866 3100 184
4295 4798 -67
3346 1328 625
3642 18 928
1670 7345 779
3989 7199 -424
2214 8377 694
300 1139 -386
844 2025 595
6339 5833 -446
4334 3352 -751
3214 1179 47
1302 4473 252
5572 6559 -977
7754 6400 499
3556 1065 677
5012 6120 -345
5546 4597 787
4623 2513 -731
7076 1010 -671
4109 1370 260
7459 8461 -796
6675 583 -13
4673 6824 164
3689 3763 651
5237 2172 209
6337 3233 720
1895 2776 730
4849 854 719
2476 2561 -804
515 3378 -83
4055 5788 -235
6264 6147 -130
368 1780 83
7036 1277 -406
5720 7299 933
6971 3222 -32
7774 4048 -695
1291 4084 771
1363 2298 -164
5616 6561 307
1184 7441 -358
2004 5093 -679
6282 8419 -597
6123 5293 -347
6466 143 27
1069 5839 -849
1903 2929 -480
7517 5473 -436
2736 3383 -493
4321 6105 -443
5214 5596 303
8112 5663 -740
5679 304 913
7817 8214 -488
4237 1319 -163
6564 6623 -334
8379 8464 972
1251 6874 179
7731 5765 128
1292 7156 566
6723 5304 608
2219 5985 -884
5656 5860 -47
3509 4142 -417
769 3318 850
7403 1474 181
5705 8327 -498
4588 4859 607
761 7109 -926
4135 1212 964
2309 5507 193
3617 6975 -945
6886 4072 -766
7070 7044 -545
7908 6189 193
8254 1382 453
4339 5213 -929
6333 90 -140
5728 2761 655
7331 1923 116
7753 1171 -349
2861 8075 615
1608 2888 -36
5255 3664 299
3354 4641 -982
5091 4120 -551
7874 2073 457
7378 404 -46
3929 5461 -709
3131 1439 297
1298 4169 -277
4254 7704 -253
4731 1399 -787
8002 7941 653
3985 3748 640
248 3015 -816
8340 5724 -745
718 3027 908
5883 5556 563
3356 2064 -593
8088 4359 452
3987 4675 112
4029 6400 739
8546 175 988
2437 695 65
1137 7112 -738
6546 5146 -583
6366 26 949
2348 7960 -952
5284 7244 -591
1118 6302 502
30 6638 270
6237 5504 -371
4754 3113 -249
1928 5483 -590
1715 2148 -781
3876 921 -471
8492 6491 -354
8326 7862 452
